Meta_LDR, 348, Meta_M, 90941084
Meta_LDR, 347, Meta_M, 90951674
Meta_LDR, 340, Meta_M, 90961990
Meta_LDR, 347, Meta_M, 90972587
Meta_LDR, 344, Meta_M, 90982896
Meta_LDR, 347, Meta_M, 90993453
Meta_LDR, 346, Meta_M, 91004030
Meta_LDR, 346, Meta_M, 91014612
Meta_LDR, 347, Meta_M, 91025280
Meta_LDR, 348, Meta_M, 91035997
Meta_LDR, 353, Meta_M, 91046518
Meta_LDR, 348, Meta_M, 91056939
Meta_LDR, 337, Meta_M, 91067613
Meta_LDR, 350, Meta_M, 91078460
Meta_LDR, 355, Meta_M, 91089326
Meta_LDR, 351, Meta_M, 91099760
Meta_LDR, 350, Meta_M, 91110307
Meta_LDR, 345, Meta_M, 91120633
Meta_LDR, 347, Meta_M, 91131373
Meta_LDR, 347, Meta_M, 91141927
Meta_LDR, 338, Meta_M, 91152590
Meta_LDR, 348, Meta_M, 91163087
Meta_LDR, 352, Meta_M, 91173783
Meta_LDR, 352, Meta_M, 91184368
Meta_LDR, 350, Meta_M, 91195010
Meta_LDR, 349, Meta_M, 91205479
Meta_LDR, 364, Meta_M, 91216017
Meta_LDR, 348, Meta_M, 91226418
Meta_LDR, 344, Meta_M, 91236903
Meta_LDR, 336, Meta_M, 91247512
Meta_LDR, 344, Meta_M, 91257920
Meta_LDR, 344, Meta_M, 91268827
Meta_LDR, 344, Meta_M, 91279433
Meta_LDR, 348, Meta_M, 91289864
Meta_LDR, 356, Meta_M, 91300485
Meta_LDR, 346, Meta_M, 91311050
Meta_LDR, 354, Meta_M, 91321726
Meta_LDR, 348, Meta_M, 91332367
Meta_LDR, 353, Meta_M, 91342798
Meta_LDR, 348, Meta_M, 91353317
Meta_LDR, 348, Meta_M, 91364020
Meta_LDR, 351, Meta_M, 91374679
Meta_LDR, 347, Meta_M, 91385320
Meta_LDR, 346, Meta_M, 91395831
Meta_LDR, 343, Meta_M, 91406479
Meta_LDR, 346, Meta_M, 91416821
Meta_LDR, 355, Meta_M, 91427286
Meta_LDR, 343, Meta_M, 91437930
Meta_LDR, 344, Meta_M, 91448636
Meta_LDR, 349, Meta_M, 91458996
Meta_LDR, 345, Meta_M, 91469707
Meta_LDR, 349, Meta_M, 91480278
Meta_LDR, 346, Meta_M, 91490982
Meta_LDR, 344, Meta_M, 91501577
Meta_LDR, 346, Meta_M, 91512222
Meta_LDR, 345, Meta_M, 91522795
Meta_LDR, 346, Meta_M, 91533366
Meta_LDR, 331, Meta_M, 91543961
Meta_LDR, 352, Meta_M, 91554574
Meta_LDR, 349, Meta_M, 91565177
Meta_LDR, 349, Meta_M, 91575772
Meta_LDR, 348, Meta_M, 91586413
Meta_LDR, 341, Meta_M, 91597005
Meta_LDR, 347, Meta_M, 91607610
Meta_LDR, 349, Meta_M, 91618204
Meta_LDR, 348, Meta_M, 91628842
Meta_LDR, 351, Meta_M, 91639490
Meta_LDR, 348, Meta_M, 91649819
Meta_LDR, 336, Meta_M, 91660416
Meta_LDR, 354, Meta_M, 91670855
Meta_LDR, 348, Meta_M, 91681485
Meta_LDR, 349, Meta_M, 91692090
Meta_LDR, 347, Meta_M, 91702679
Meta_LDR, 344, Meta_M, 91713284
Meta_LDR, 347, Meta_M, 91723968
Meta_LDR, 351, Meta_M, 91734610
Meta_LDR, 347, Meta_M, 91745224
Meta_LDR, 353, Meta_M, 91755929
Meta_LDR, 346, Meta_M, 91766533
Meta_LDR, 346, Meta_M, 91777153
Meta_LDR, 353, Meta_M, 91787792
Meta_LDR, 347, Meta_M, 91798431
Meta_LDR, 346, Meta_M, 91809024
Meta_LDR, 370, Meta_M, 91819634
Meta_LDR, 358, Meta_M, 91830231
Meta_LDR, 347, Meta_M, 91840842
Meta_LDR, 346, Meta_M, 91851346
Meta_LDR, 346, Meta_M, 91861997
Meta_LDR, 349, Meta_M, 91872776
Meta_LDR, 350, Meta_M, 91883338
Meta_LDR, 348, Meta_M, 91893942
Meta_LDR, 353, Meta_M, 91904323
Meta_LDR, 347, Meta_M, 91914880
Meta_LDR, 342, Meta_M, 91925546
Meta_LDR, 340, Meta_M, 91936122
Meta_LDR, 347, Meta_M, 91946571
Meta_LDR, 345, Meta_M, 91957163
Meta_LDR, 353, Meta_M, 91967866
Meta_LDR, 344, Meta_M, 91978472
Meta_LDR, 346, Meta_M, 91988965
Meta_LDR, 348, Meta_M, 91999558
Meta_LDR, 345, Meta_M, 92010287
Meta_LDR, 347, Meta_M, 92021015
Meta_LDR, 347, Meta_M, 92031442
Meta_LDR, 348, Meta_M, 92041862
Meta_LDR, 348, Meta_M, 92052929
Meta_LDR, 348, Meta_M, 92063273
Meta_LDR, 350, Meta_M, 92073574
Meta_LDR, 345, Meta_M, 92084282
Meta_LDR, 348, Meta_M, 92094879
Meta_LDR, 344, Meta_M, 92105509
Meta_LDR, 356, Meta_M, 92116059
Meta_LDR, 347, Meta_M, 92126670
Meta_LDR, 348, Meta_M, 92137404
Meta_LDR, 342, Meta_M, 92148059
Meta_LDR, 347, Meta_M, 92158538
Meta_LDR, 349, Meta_M, 92169150
Meta_LDR, 348, Meta_M, 92179526
Meta_LDR, 348, Meta_M, 92190254
Meta_LDR, 349, Meta_M, 92200558
Meta_LDR, 347, Meta_M, 92210886
Meta_LDR, 349, Meta_M, 92221456
Meta_LDR, 347, Meta_M, 92232058
Meta_LDR, 348, Meta_M, 92242610
Meta_LDR, 344, Meta_M, 92253209
Meta_LDR, 347, Meta_M, 92263776
Meta_LDR, 360, Meta_M, 92274398
Meta_LDR, 348, Meta_M, 92285123
Meta_LDR, 353, Meta_M, 92295724
Meta_LDR, 350, Meta_M, 92306318
Meta_LDR, 349, Meta_M, 92316970
Meta_LDR, 353, Meta_M, 92327341
Meta_LDR, 351, Meta_M, 92337831
Meta_LDR, 347, Meta_M, 92348433
Meta_LDR, 345, Meta_M, 92359007
Meta_LDR, 349, Meta_M, 92369687
Meta_LDR, 348, Meta_M, 92380108
Meta_LDR, 346, Meta_M, 92390687
Meta_LDR, 347, Meta_M, 92401298
Meta_LDR, 349, Meta_M, 92411790
Meta_LDR, 349, Meta_M, 92422109
Meta_LDR, 355, Meta_M, 92432453
Meta_LDR, 348, Meta_M, 92443103
Meta_LDR, 348, Meta_M, 92453532
Meta_LDR, 329, Meta_M, 92463908
Meta_LDR, 349, Meta_M, 92474638
Meta_LDR, 353, Meta_M, 92485185
Meta_LDR, 347, Meta_M, 92495871
Meta_LDR, 350, Meta_M, 92506321
Meta_LDR, 353, Meta_M, 92516671
Meta_LDR, 348, Meta_M, 92527300
Meta_LDR, 347, Meta_M, 92537744
Meta_LDR, 347, Meta_M, 92548426
Meta_LDR, 347, Meta_M, 92558749
Meta_LDR, 348, Meta_M, 92569323
Meta_LDR, 351, Meta_M, 92580025
Meta_LDR, 348, Meta_M, 92590631
Meta_LDR, 345, Meta_M, 92600933
Meta_LDR, 349, Meta_M, 92611527
Meta_LDR, 345, Meta_M, 92622132
Meta_LDR, 348, Meta_M, 92632857
Meta_LDR, 345, Meta_M, 92643336
Meta_LDR, 348, Meta_M, 92654002
Meta_LDR, 354, Meta_M, 92664353
Meta_LDR, 344, Meta_M, 92675128
Meta_LDR, 349, Meta_M, 92685834
Meta_LDR, 349, Meta_M, 92696540
Meta_LDR, 335, Meta_M, 92707131
Meta_LDR, 348, Meta_M, 92717771
Meta_LDR, 347, Meta_M, 92728452
Meta_LDR, 346, Meta_M, 92739113
Meta_LDR, 345, Meta_M, 92749762
Meta_LDR, 338, Meta_M, 92760190
Meta_LDR, 344, Meta_M, 92770512
Meta_LDR, 350, Meta_M, 92780991
Meta_LDR, 347, Meta_M, 92791312
Meta_LDR, 346, Meta_M, 92801621
Meta_LDR, 349, Meta_M, 92812198
Meta_LDR, 345, Meta_M, 92822684
Meta_LDR, 345, Meta_M, 92833259
Meta_LDR, 348, Meta_M, 92844128
Meta_LDR, 348, Meta_M, 92854751
Meta_LDR, 329, Meta_M, 92865177
Meta_LDR, 343, Meta_M, 92875873
Meta_LDR, 347, Meta_M, 92886258
Meta_LDR, 383, Meta_M, 92896870
Meta_LDR, 345, Meta_M, 92907250
Meta_LDR, 350, Meta_M, 92917551
Meta_LDR, 349, Meta_M, 92927914
Meta_LDR, 350, Meta_M, 92938341
Meta_LDR, 348, Meta_M, 92948721
Meta_LDR, 353, Meta_M, 92959391
Meta_LDR, 348, Meta_M, 92969814
